"-89.063661206700004","17.764088111100001","Maax Na",", Orange Walk, Belize  (Rank 2)<BR><BR>Ref. Vaughan 2006"
"-89.460999999999999","20.629000000000001","Mayapan","Tecoh, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-90.117769999999993","14.43385","Media Cuesta","San Rafael Las Flores, Santa Rosa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.66225","14.86795","Mixco Viejo","San Martin Jilotepeque, Chimaltenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.942369999999997","14.22231","Monte Alto","La Democracia, Escuintla, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.54974","20.228629999999999","Muluchtzekel","Oxkutzcab, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-90.308319999999995","14.03932","Nancinta","Chiquimulilla, Santa Rosa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-87.477019999999996","20.800599999999999","Naranjal","Lazaro Cardenas, Quintana Roo, Mexico  (Rank 2)<BR><BR>Ref. Glover and Estaban 2005"
"-89.260649999999998","17.138390000000001","Naranjo","Melchor de Mencos, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.540450000000007","14.651479999999999","Naranjo","Guatemala, Guatemala, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.703440000000001","20.315090000000001","Nohpat","Santa Elena, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-90.339190000000002","13.91498","Nueve Cerros","Chiquimulilla, Santa Rosa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.389179999999996","14.039020000000001","Obraje o Solis","Chiquimulilla, Santa Rosa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.95343484","20.561246820000001","Oxkintok","Opichen, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Kelly 1993"
"-88.994340170000001","17.09211453","Pacbitun",", Cayo, Belize  (Rank 2)<BR><BR>Ref. Kelly 1996"
"-88.272551673900551","21.298700442410947","Panaba","Panaba, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Garza and Kurjack 1980"
"-90.87312","15.20735","Pantzac (Kakbaja, Sajcabaja)","Canilla, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.643209999999996","14.43573","Papalhuapa","Agua Blanca, Jutiapa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.285749999999993","15.353669999999999","Pataxte","El Estor, Izabal, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.900970000000001","15.202159999999999","Patzac (Xepatzac, Ziguan Tinamit)","Canilla, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.720160000000007","15.609680000000001","Petatan or Axola","Santiago Chimaltenango, Huehuetenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.264520000000005","14.886799999999999","Piedra del Coyote","Totonicapan, Totonicapan, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.812190000000001","15.12214","Pueblo Viejo Chichaj","Zacualpa, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.739440000000002","16.017199999999999","Quen Santo","Nenton, Huehuetenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.04007","15.27023","Quirigua","Los Amates, Izabal, Guatemala  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-91.964380000000006","14.694279999999999","Ramon","Coatepeque, Quezaltenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.387960000000007","20.03313","Rancho Nohcacab","Oxkutzcab, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-89.281949999999995","17.78163","Rio Azul","Melchor de Mencos, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Adams 1999 Rio Azul p. 30"
"-91.923249999999996","14.4039","Rio Jesus","Champerico, Retalhuleu, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.346739999999997","15.396140000000001","Sakajut","San Juan Chamelco, Alta Verapaz, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-92.104460000000003","14.652430000000001","San Antonio Naranjo","Coatepeque, Quezaltenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.496660000000006","14.6393","San Esteban","Chiquimula, Chiquimula, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-87.885913808799998","21.445738405","San Fernando","Tizimin, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Kepecs 1999"
"-89.532799999999995","20.42212","San Francisco Ticul","Ticul, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-90.027569999999997","14.980230000000001","San Jose Apantes","San Agustin Acasaguastlan, El Progreso, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.870429999999999","14.66864","San Pedro Pinula","San Pedro Pinula, Jalapa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-87.990569015399998","21.367453632","Santa Pilar","Tizimin, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Kepecs 1999"
"-89.28134","15.55142","Santa Rosa","El Estor, Izabal, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.598766666666663","19.772566666666666","Santa Rosa Xtampak","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-89.652090000000001","20.17784","Sayil","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-89.485410000000002","15.466889999999999","Sepila","El Estor, Izabal, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.450850000000003","14.10995","Sin Cabezas","Tiquisate, Escuintla, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.888819999999996","20.221920000000001","Sisila","Calkini, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Williams-Beck 1998"
"-91.731009999999998","14.63344","Takalik Abaj","El Asintal, Retalhuleu, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.892740000000003","15.29913","Tampoma","Panzos, Alta Verapaz, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.900350000000003","16.939869999999999","Tayasal","Flores, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.648916865320004","15.720883537380001","Tenam","Jacaltenango, Huehuetenango, Guatemala  (Rank 2)<BR><BR>Ref. Borgstede 2002"
"-95.431240000000003","18.453810000000001","Tres Zapotes","Santiago Tuxtla, Veracruz, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-87.428766666666661","20.214316666666665","Tulum","Solidaridad, Quintana Roo, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-89.637749999999997","17.397950000000002","Uaxactun","Flores, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-89.269421066700005","21.125787199600001","Uci","Motul, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Covarrubias,  Villanueva 2008"
"-91.172002090000007","15.02339475","Utatlan (Gumarcaj)","San Antonio Ilotenango, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. Kelly 1996"
"-91.641530000000003","15.055720000000001","Xacana","Huitan, Quezaltenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.993200000000002","14.61871","Xalapan","Jalapa, Jalapa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.010233333333332","20.171083333333332","Xcalumkin","Hecelchakan, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-90.066029999999998","20.164719999999999","Xcombec","Hecelchakan, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-89.537480000000002","20.29834","Xcorralche","Ticul, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-89.407166669999995","18.510833330000001","Xpuhil 1","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-89.406450419999999","18.498726810000001","Xpuhil II","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2003"
"-88.385652287100001","21.014274809","Xuenkal","Espita, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Covarrubias,  Villanueva 2008"
"-89.141450000000006","17.089259999999999","Xunantunich",", Cayo, Belize  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-91.132940000000005","15.273870000000001","Xutixtiox","Sacapulas, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.497370000000004","20.184239999999999","Yakaxiu (Yakalxiu)","Oxkutzcab, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-88.502501582199997","21.408093327900001","Yalsihon","Dzilam Gonzalez, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Covarrubias,  Villanueva 2008"
"-89.376450000000006","16.85435","Yaltutud","Santa Ana, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.712440000000001","20.123259999999998","Yaxche-Xlabpak","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-89.703453850352204","20.758140433439138","Yaxcopoil","Uman, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Garza and Kurjack 1980"
"-89.397850000000005","17.0715","Yaxha","Flores, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Mayer 2009"
"-89.485870000000006","20.243099999999998","Yaxhom","Oxkutzcab, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-88.662723897600003","20.539966707000001","Yaxuna","Yaxcaba, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Brown C T 2004"
"-90.858620000000002","15.002879999999999","Zacualpa","Joyabaj, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.492678209999994","15.333383489999999","Zaculeu","Zaculeu, Huehuetenango, Guatemala  (Rank 2)<BR><BR>Ref. Kelly 1996"
"-91.279259999999994","17.191420000000001","1","La Libertad, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.898690000000002","16.828499999999998","10","San Francisco, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.863789999999995","16.856470000000002","11","San Francisco, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.641729999999995","16.977350000000001","12","Flores, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-88.514632280300006","20.722811712799999","122 plus 540","Tinum, Yucatan, Mexico  (Rank 4)<BR><BR>Ref. Ringle and Bey 2004"
"-88.4799998835","20.714965250599999","126 plus 400","Tinum, Yucatan, Mexico  (Rank 4)<BR><BR>Ref. Ringle and Bey 2004"
"-89.671180000000007","17.067039999999999","13","Flores, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.911630000000002","17.074339999999999","14","San Jose, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-90.091210000000004","17.215299999999999","15","San Andres, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-90.034109999999998","17.54017","16","San Andres, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.784630000000007","17.473600000000001","17","San Jose, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.739159999999998","17.56549","18","San Jose, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.827460000000002","17.60904","19","San Jose, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-91.202969999999993","17.07996","2","La Libertad, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.980369999999994","17.650300000000001","20","San Andres, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
"-89.015145107199999","17.811492702700001","200 Meter Ridge",", Orange Walk, Belize  (Rank 5)<BR><BR>Ref. Vaughan 2006"
"-89.771320000000003","17.773050000000001","21","San Jose, Peten, Guatemala  (Rank 4)<BR><BR>Ref. Ashmore 1981 Fig 6"
